Level,Code,Name,Parent Account,Type,active,pending,state
Layer 5,42107005,Insurance Premium on Motor Vehicles Executives,Misc. Salary & Allowances,General,True,False,approve
Layer 5,42107006,Insurance Premium on Motor Vehicles Pool,Misc. Salary & Allowances,General,True,False,approve
Layer 5,42107008,Electicity Charges,Misc. Salary & Allowances,General,True,False,approve
Layer 5,42107010,Fuel for Generator,Misc. Salary & Allowances,General,True,False,approve
Layer 5,42108001,WASA Bill,Leave Encashment,General,True,False,approve
Layer 5,42201001,Gas Bill,Rent Expenses,General,True,False,approve
Layer 5,42201002,Fuel for Car Executives,Rent Expenses,General,True,False,approve
Layer 5,42202001,Fuel for Car Pool,Rates & Taxes Expenses,General,True,False,approve
Layer 5,42202002,Lease Rent <Car??>,Rates & Taxes Expenses,General,True,False,approve
Layer 5,42202003,Security/Auxiliary Services ,Rates & Taxes Expenses,General,True,False,approve
Layer 5,42202004,Security/Auxiliary Services XX,Rates & Taxes Expenses,General,True,False,approve
Layer 5,42202005,Maintenance of Police Force,Rates & Taxes Expenses,General,True,False,approve
Layer 5,42203001,Monthly Wages of Cleaner,Insurance Expenses,General,True,False,approve
Layer 5,42203002,Material Purchase For Upkeep of Bank,Insurance Expenses,General,True,False,approve
Layer 5,42203003,Service Charge of Building Rented ,Insurance Expenses,General,True,False,approve
Layer 5,42203004,Misc exp. On Office Maintenance ,Insurance Expenses,General,True,False,approve
Layer 5,42203005,Tree Plants Expenses,Insurance Expenses,General,True,False,approve
Layer 5,42203006,Drinking Water Expenses,Insurance Expenses,General,True,False,approve
Layer 5,42203007,"Taxes (Token, Fitness) & Registration cost MV Pool",Insurance Expenses,General,True,False,approve
Layer 5,42203008,"Taxes (Token, Fitness)& Registration cost MV Executives",Insurance Expenses,General,True,False,approve
Layer 5,42203009,CNG Conversion Cost MV Executives,Insurance Expenses,General,True,False,approve
Layer 5,42203013,CNG Conversion Cost MV Pool,Insurance Expenses,General,True,False,approve
Layer 5,42204001,Car Loan Instalment Expenses <Employees>,"Power, Electricity & Utilities",General,True,False,approve
Layer 5,42204002,Car hiring charges <Rent> for MV Pool,"Power, Electricity & Utilities",General,True,False,approve
Layer 5,42204003,Entertainment Expenses,"Power, Electricity & Utilities",General,True,False,approve
Layer 5,42204006,T.A/D.A (Foreign Travel),"Power, Electricity & Utilities",General,True,False,approve
Layer 5,42205001,T.A/D.A (Domestic Travel),Lease Rent Expenses,General,True,False,approve
Layer 5,42301001,Conveyance for official purpose,"Security, Auxiliary Services and Other Assitance",General,True,False,approve
Layer 5,42301002,Holiday Conveyance,"Security, Auxiliary Services and Other Assitance",General,True,False,approve
Layer 5,42301003,Foreign Bank Charges,"Security, Auxiliary Services and Other Assitance",General,True,False,approve
Layer 5,42302001,Local Bank other than BB Charges,Office Cleaning,General,True,False,approve
Layer 5,42302002,Bangladesh Bank Charges,Office Cleaning,General,True,False,approve
Layer 5,42303001,Local Training Expenses,Office Maintenance,General,True,False,approve
Layer 5,42303101,Foreign Training Expenses,Office Maintenance,General,True,False,approve
Layer 5,42303201,Daily Allowances (Training Institute),Office Maintenance,General,True,False,approve
Layer 5,42303301,Entertainment (Training Institute),Office Maintenance,General,True,False,approve
Layer 5,42304001,Venue Rent (Training Institute),Car Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42304002,Honorarium (Training Institute),Car Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42304005,Subscription,Car Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42304006,Donation,Car Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42307001,Fees Paid to Income Tax Advisor,Clearing House Expenses,General,True,False,approve
Layer 5,42308001,Fees for Regis. at Joint Stock Comp.,Travelling & Conveyance Expenses,General,True,False,approve
Layer 5,42308002,All Other Fees,Travelling & Conveyance Expenses,General,True,False,approve
Layer 5,42308004,CSR Activities,Travelling & Conveyance Expenses,General,True,False,approve
Layer 5,42309001,Branch Opening Expenses,Bank charges,General,True,False,approve
Layer 5,42309003,Cash Carrying / Loading Expenses,Bank charges,General,True,False,approve
Layer 5,42310001,CPV Charge- Payment to Vendor (Retail),Training Expenses,General,True,False,approve
Layer 5,42310002,CPV Charge - Deposit KYC (Retail),Training Expenses,General,True,False,approve
Layer 5,42310004,Connectivity Charge,Training Expenses,General,True,False,approve
Layer 5,42311001,Misc Expenses not classified elsewhere,Professional Fees,General,True,False,approve
Layer 5,42312001,POS Intercharge Reimbursement Fee Paid for,AGM Expenses,General,True,False,approve
Layer 5,42313001,Auditor's Fees,Subscription & Donation,General,True,False,approve
Layer 5,42313002,Discount Paid on Bills,Subscription & Donation,General,True,False,approve
Layer 5,42314001,Amortization Loss on HFT Securities T Bill,Reuter Charges,General,True,False,approve
Layer 5,42315001,Revaluation Loss on HFT Securities Treasury Bill,CDBL Charges,General,True,False,approve
Layer 5,42316001,Revaluation Loss on HFT Securities Treasury Bond,Fees & Registrations,General,True,False,approve
Layer 5,42316002,Revaluation Loss on HTM Securities Treasury Bond,Fees & Registrations,General,True,False,approve
Layer 5,42316003,Loss on Sale of Treasury Bond,Fees & Registrations,General,True,False,approve
Layer 5,42317001,Loss from Repo (Treasury Bond),Business Development Expenses,General,True,False,approve
Layer 5,42317002,Loss on Sale of Treasury Bill,Business Development Expenses,General,True,False,approve
Layer 5,42317003,Loss from Repo (Treasury Bill),Business Development Expenses,General,True,False,approve
Layer 5,42318001,Loss for Exchange,Contribution to MTB Foundation,General,True,False,approve
Layer 5,42319001,Loss on Forex Deal,Employees Medical Assistance Fund,General,True,False,approve
Layer 5,42320001,Card Transaction Charges,Honorarium,General,True,False,approve
Layer 5,42321011,Operational Loss - Cards,Cash Carrying/loading expenses,General,True,False,approve
Layer 5,42326001,Depreciation Charges(POS),Loss on sale of Fixed Assets,General,True,False,approve
Layer 5,42327001,Depreciation on Furniture & Fixture,Misc Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42327002,Depreciation on Office Equipments ,Misc Expenses <not classified elsewhere>,General,True,False,approve
Layer 5,42328061,Depreciation on Interior Decoration ,Investment Expenses,General,True,False,approve
Layer 5,42328062,Depreciation on Motor Vehicles Pool,Investment Expenses,General,True,False,approve
Layer 5,42328063,Depreciation on other Assets XXX,Investment Expenses,General,True,False,approve
Layer 5,42328064,Repair & Maintenance for Immovable Property,Investment Expenses,General,True,False,approve
Layer 5,42328065,Repair & Maintenance for Furniture & Fixture ,Investment Expenses,General,True,False,approve
Layer 5,42328066,Repair & Maintenance for Office Equipments ,Investment Expenses,General,True,False,approve
Layer 5,42328067,Repair & Maintenance for Electric Equipments,Investment Expenses,General,True,False,approve
Layer 5,42328068,Repair & Maintenance for Computers,Investment Expenses,General,True,False,approve
Layer 5,42328161,Repair & Maintenance for Interior Decoration ,Investment Expenses,General,True,False,approve
Layer 5,42328162,Repair & Maintenance for Motor Vehicles Pool,Investment Expenses,General,True,False,approve
Layer 5,42329051,Repair & Maintenance for Motor Vehicles Executives,Card Charges,General,True,False,approve
Layer 5,42329055,Repair & Maintenance for Other assets XXX,Card Charges,General,True,False,approve
Layer 5,42330001,Repair & Maintenance for POS,Operational Loss,General,True,False,approve
Layer 5,42331001,Software Maintenance,Penalty of CRR/SLR,General,True,False,approve
Layer 5,42332021,Postage,ATM Intercharge Reimbursement Fee Paid for,General,True,False,approve
Layer 5,42333071,Postage/Courier Service Charges,Agent Banking Float Sharing Commission,General,True,False,approve
Layer 5,42401001,Telephone Expenses,Depreciation on Immovable Property,General,True,False,approve
Layer 5,42401006,Fax/E-Mail,Depreciation on POS Items,General,True,False,approve
Layer 5,42402001,Telex/Telegraph,Depreciation on Furniture & Fixture,General,True,False,approve
Layer 5,42403001,Mobile Bill Expenses,Depreciation on Office Equipments,General,True,False,approve
Layer 5,42404001,xxx,Depreciation on Electric Equipments,General,True,False,approve
Layer 5,42405001,Lawyer's Charges,Depreciation on Computers,General,True,False,approve
Layer 5,42406001,Legal Charges,Depreciation on Interior Decoration,General,True,False,approve
Layer 5,42407001,Legal Stamps Charges,Depreciation on Motor Vehicles,General,True,False,approve
Layer 5,42408001,Court Fees & Charges,Depreciation on Other Assets,General,True,False,approve
Layer 5,42409001,Security Stationery,Repair and Maintenance,General,True,False,approve
Layer 5,42409101,Computer Stationery,Repair and Maintenance,General,True,False,approve
Layer 5,42409201,Paper & Table Stationary,Repair and Maintenance,General,True,False,approve
Layer 5,42409301,Petty Stationery,Repair and Maintenance,General,True,False,approve
Layer 5,42409401,Printed Stationery,Repair and Maintenance,General,True,False,approve
Layer 5,42409601,Advertisement & Publicity,Repair and Maintenance,General,True,False,approve
Layer 5,42409602,News Paper Advertisements,Repair and Maintenance,General,True,False,approve
Layer 5,42409701,Broad Casting Advertisements,Repair and Maintenance,General,True,False,approve
Layer 5,42409741,Hoarding/ Neon Signs,Repair and Maintenance,General,True,False,approve
Layer 5,42409801,Souvenir/Magazine,Repair and Maintenance,General,True,False,approve
Layer 5,42501001,Cut Out Dangler Flex Backdrop etc branding expenses,Postage Expenses,General,True,False,approve
Layer 5,42501002,Director's Fees,Postage Expenses,General,True,False,approve
Layer 5,42502001,Parties & Dinner,Telecommunication expenses,General,True,False,approve
Layer 5,42502002,Director's Traveling Expenses,Telecommunication expenses,General,True,False,approve
Layer 5,42502003,MD Basic,Telecommunication expenses,General,True,False,approve
Layer 5,42502004,MD House Rent,Telecommunication expenses,General,True,False,approve
Layer 5,42502005,MD House Maintenance,Telecommunication expenses,General,True,False,approve
Layer 5,42503001,MD Entertainment,Stamp Expenses,General,True,False,approve
Layer 5,42601001,MD Festival Bonus,Legal Expenses,General,True,False,approve
Layer 5,42601002,MD Incentive Bonus,Legal Expenses,General,True,False,approve
Layer 5,42601003,MD Leave Fare Assistance,Legal Expenses,General,True,False,approve
Layer 5,42601004,MD Security & Personal Wages,Legal Expenses,General,True,False,approve
Layer 5,42701001,MD Provident Fund,Stationery Expenses,General,True,False,approve
Layer 5,42701002,Provision for Unclassified Loan and Advance,Stationery Expenses,General,True,False,approve
Layer 5,42701003,Provision for Classified Loan and Advance,Stationery Expenses,General,True,False,approve
Layer 5,42701004,Provision for Investment in Share of Quoted Co.,Stationery Expenses,General,True,False,approve
Layer 5,42701005,Provision for Other Assets,Stationery Expenses,General,True,False,approve
Layer 5,42702001,Foreign Sight Bills sent for collection,Printing Expenses,General,True,False,approve
Layer 5,42703001,Foreign Usance Bills sent for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42703002,Foreign Cheques sent for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42703003,Inland Sight Bills sent for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42703004,Inland Usance Bills sent for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42703005,Inland Cheques sent for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42703006,Foreign Sight Bills recvd. for collection,Advertisements Expenses,General,True,False,approve
Layer 5,42801001,Foreign Usance Bills recvd. for collection,Director's Expenses,General,True,False,approve
Layer 5,42801002,Foreign Cheques recvd. for collection,Director's Expenses,General,True,False,approve
Layer 5,42801003,Forward Contract Cus. USD,Director's Expenses,General,True,False,approve
Layer 5,42901001,Bankers Liability on LG Inward (Inland),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901002,Bankers Liability on LG Outward Performance (Inland),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901003,Bankers Liability on LG Outward Bidbond (Inland),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901004,Bankers Liability on LG Outward Financial  (Inland),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901005,Bankers Liability on LG Inward (Foreign),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901006,Bankers Liability on LG Outward  Performance (Foreign),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901007,Bankers Liability on LG Outward  Bid bond  (Foreign),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901008,Bankers Liability on LG Outward  Financial  (Foreign),Managing Director's Remuneration,General,True,False,approve
Layer 5,42901009,Banker's Liability on ILC Sight,Managing Director's Remuneration,General,True,False,approve
Layer 5,43101001,Banker's Liability on ILC Usance,Provision for Loans,General,True,False,approve
Layer 5,43101002,Banker's Liability on FLC Sight,Provision for Loans,General,True,False,approve
Layer 5,43101003,Banker's Liability on FLC Usance,Provision for Loans,General,True,False,approve
Layer 5,43301001,Bankers Liability for Accepted Bills OBU <Foreign>,Other Provisions,General,True,False,approve
Layer 5,51101001,Bankers Liability for Accepted Bills other Banks <Foreign>,Foreign Bills sent for collection,General,True,False,approve
Layer 5,51101002,Customers' Liability on LG Inward (Inland),Foreign Bills sent for collection,General,True,False,approve
Layer 5,51101003,Customers' Liability on LG Outward Performance (Inland),Foreign Bills sent for collection,General,True,False,approve
Layer 5,51102001,Customers' Liability on LG Outward Bidbond (Inland),Inland Bills sent for collection,General,True,False,approve
Layer 5,51102002,Customers' Liability on LG Outward Financial  (Inland),Inland Bills sent for collection,General,True,False,approve
Layer 5,51102003,Customers' Liability on LG Inward (Foreign),Inland Bills sent for collection,General,True,False,approve
Layer 5,51201001,Customers' Liability on LG Outward  Performance (Foreign),Foreign Bills received for collection,General,True,False,approve
Layer 5,51201002,Customers' Liability on LG Outward  Bid bond  (Foreign),Foreign Bills received for collection,General,True,False,approve
Layer 5,51201003,Customers' Liability on LG Outward  Financial  (Foreign),Foreign Bills received for collection,General,True,False,approve
Layer 5,51301001,Customers' Liability on ILC Sight,Forward Contract Cust,General,True,False,approve
Layer 5,52101001,Customers' Liability on ILC Usance,Bankers Liability on BG (Inland),General,True,False,approve
Layer 5,52101002,Customers' Liability on FLC Sight,Bankers Liability on BG (Inland),General,True,False,approve
Layer 5,52101003,Customers' Liability on FLC Usance,Bankers Liability on BG (Inland),General,True,False,approve
Layer 5,52102001,Customers' Liability for Accepted Bills OBU <Foreign>,Bankers Liability on BG (Foreign),General,True,False,approve
Layer 5,52102002,Customers' Liability for Accepted Bills other Banks <Foreign>,Bankers Liability on BG (Foreign),General,True,False,approve
