Layer,Code,Name,Parent Account,Type,Allow Reconciliation,Active,Pending,Status
Layer 5,24601906,Penal Interest Receivable on Retail Term Loan Discontinued Products,24601,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24601905,Penal Interest Receivable on Auto Loan (Old),24601,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24602001,Penal Interest Receivable on Car Loan (Employee),24602,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24602002,Penal Interest Receivable on Employees House Building Loan,24602,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24602003,Penal Interest Receivable on Staff Loan Against Prov. Fund,24602,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24601016,Penal Interest Receivable on Staff Personal Loan,24601,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603001,Lease Finance (Monthly) Rental receivables Penal,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603002,Lease Finance (Quarterly) Rental receivables Penal,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603003,Penal Interest Receivable on House Building Loan <Developer>,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603004,Penal Interest Receivable on House Building Loan <Commercial>,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603005,Penal Interest Receivable on Term Loan Non-Industrial,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603006,Penal Interest Receivable on Term Loan Industrial,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603007,Penal Interest Receivable on House Building Loan-Residential [C&S],24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603008,Penal Interest Receivable on Term Loan-IPFF Fund,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603009,Penal Interest Receivable on Term Loan-LTFF,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603010,Penal Interest Receivable on Term Loan-by OBU USD,24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603011,PIR on Converted Term Loan fm Term Loan [C&S],24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24603012,PIR onConverted Term Loan fm DL & Continuous Loan [C&S],24603,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604001,Penal Interest Receivable on MTB Digoon,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604002,Penal Interest Receivable on Small Business Loan Scheme,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604003,Penal Interest Receivable on MTB Youth Line,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604004,Penal Interest Receivable on Micro-finance <Ent.-TL>,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604005,Penal Interest Receivable on MTB Inclusive Finance,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604006,Penal Interest Receivable on MTB Bhagyaboti <Re-finance>,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604007,Penal Interest Receivable on MTB Gunaboti <Pre-finance>,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604008,Penal Interest Receivable on MTB Green Energy,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604009,Penal Interest Receivable on MTB IT Geniuos,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604010,Penal Interest Receivable on MTB Krishijat,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604011,Penal Interest Receivable on MTB Light Engineering,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604012,Penal Interest Receivable on MTB Small Business Loan Scheme Unsecured,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604013,Penal Interest Receivable on MTB Shachal,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604014,Penal Interest Receivable on MTB Green Energy Unsecured,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604015,Penal Interest Receivable on MTB Krishijat (TL) Unsecured,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604016,Penal Interest Receivable on MTB Light Engineering (TL) Unsecured,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604017,Penal Interest Receivable on MTB Commercial Space Finance,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24604018,Penal Interest Receivable on MTB Abason,24604,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24605001,Penal Interest Receivable on Microfinance <Agri-TL>,24605,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24605002,Penal Interest Receivable on MTB Krishi (TL),24605,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606001,Penal Interest Receivable on Demand Loan General,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606002,Penal Interest Receivable on Demand Loan Forced,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606003,Penal Interest Receivable on Demand Loan Short Term,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606004,Penal Interest Receivable on Demand Loan Time,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606005,Penal Interest Receivable on Payment Against Document,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606006,Penal Interest Receivable on Payment Against Document (B-to-B),24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606007,Penal Interest Receivable on Inland Doc. Bill Purchased <Sight>,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606008,Penal Interest Receivable on Inland Doc. Bill Discounted <Usance> C,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606010,Penal Interest Receivable on Foreign D.B Purchased <Sight>,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606011,Penal Interest Receivable on Foreign D.B Discounted <Usance>,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606013,Penal Interest Receivable on Loan Against Trust Receipt,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606014,Penal Interest Receivable on Cash Against Document DL,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606015,Penal Interest Receivable on Demand Loan Garments,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606016,Penal Interest Receivable on Packing Credit,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606017,Penal Interest Receivable on Advance Against Cash Incentive,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606018,Penal Interest Receivable on Secured Overdraft Genl Business DL,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606019,Penal Interest Receivable on FDBP - Advance Against Collection Bill,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24606020,Penal Interest Receivable on IDBP - Advance Against Collection Bill,24606,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24607001,Penal Interest Receivable on EDF Loan <USD>,24607,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24608001,Penal Interest Receivable on Demand Loans against Rural Credit,24608,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24608002,Penal Interest Receivable on MTB Supply Chain Finance <SME> DL,24608,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24608003,Penal Interest Receivable on MTB Mousumi,24608,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24609001,Penal Interest Receivable on Secured Overdraft against Bank's own TD,24609,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24609002,Penal Interest Receivable on Secured Overdraft against other Bank's TD,24609,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24609003,Penal Interest Receivable on Secured Overdraft against Shares etc.,24609,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24609004,Penal Interest Receivable on MTB EDU Finance - Over Draft (Revolving),24609,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24609005,Penal Interest Receivable on MTB Cash Line <ROD>,24609,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610001,Penal Interest Receivable on Corporate Cash Credit Hypo,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610002,Penal Interest Receivable on SOD (Shares & Debentures) C&S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610003,Penal Interest Receivable on SOD (FO) WBD C&S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610004,Penal Interest Receivable on Secured Overdraft Work/ Supply Order C & S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610005,Penal Interest Receivable on Secured Overdraft Pay Order C & S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610006,Penal Interest Receivable on Secured Overdraft Real Estate C & S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610007,Penal Interest Receivable on Secured Overdraft Business C & S,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610010,Penal Interest Receivable on Secured Overdraft (Others)-Business [C&S],24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610012,Penal Interest Receivable on Secured Overdraft (Garments) [C&S],24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610011,Penal Interest Receivable on Secured Overdraft (lP)-Business [C&S],24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24610901,Penal Interest Receivable on Discontinued Continuous Loans <C & S>,24610,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611001,Penal Interest Receivable on MTB SME Cash Credit Hypo,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611002,Penal Interest Receivable on MTB Revolving Loan,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611004,Penal Interest Receivable on MTB Microfinance enterprise Revolving Loan,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611005,Penal Interest Receivable on MTB Light Engineering Revolving Loan,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611006,Penal Interest Receivable on MTB IT Genious Revolving Loan,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24611007,Penal Interest Receivable on MTB Krishijat Revolving Loan,24611,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24613001,Penal Interest Receivable <overdue> on Foreign Cheque Purchased,24613,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24613002,Penal Interest Receivable <overdue> on Inland Cheque Purchased,24613,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24615001,Penal Interest Receivable on Bill Discounting USD (OBU) Foreign,24615,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24615002,Penal Interest Receivable on UPAS/ Buyer's Credit USD (OBU),24615,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24615003,Penal Interest Receivable on Bill Discounting USD (OBU) Inland,24615,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24616001,Penal Interest Receivable on MTB Microfinance Agri Revolving Loan,24616,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24617001,Penal Interest Receivable on MTB Krishi DL,24617,Interest Receivable Accounts,,TRUE,FALSE,Approved
Layer 5,24701001,Foreign Bill Discounting USD,24701,Assets: Customer Accounts,,TRUE,FALSE,Approved
Layer 5,24701002,Inland Bill Discounting USD,24701,Assets: Customer Accounts,,TRUE,FALSE,Approved
Layer 5,24702001,UPAS/ Buyer's Credit USD,24702,Assets: Customer Accounts,,TRUE,FALSE,Approved
Layer 5,24801001,Debit Balance in Libility Accounts,24801,No BGL only CGL,,TRUE,FALSE,Approved
Layer 5,25101001,Land,25101,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25101002,Building,25101,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25102001,Fixture,25102,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25102002,Furniture,25102,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25103001,Electrical Equipments,25103,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25103002,Other Office Equipments,25103,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25104001,Computers & Peripherals,25104,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25105001,Motor Cars,25105,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25105002,Motor Cycles,25105,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,25201001,Software,25201,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26101001,Adjusting A/C Debit,26101,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26101002,Adjusting A/C Debit USD OBU,26101,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26102001,Clearing House Adjustment,26102,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26103001,Coupon Interest Adjustment Account,26103,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26201001,Advance paid to Employees,26201,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26202001,Advance against Suppliers/ Parties <Vendors>,26202,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26203001,Advance Deposit,26203,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26204001,Advance Income Tax,26204,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26205001,Advance Remuneration/Salary,26205,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26206001,Advance Rent <Advance Rent_less than 1 year>,26206,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26206002,Advance Rent <Advance Rent_more than 1 year>,26206,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26207001,Advance pymt to construction of HO Building,26207,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26208001,Advance against TA/DA,26208,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26209001,Advance against POSTAGE,26209,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26210001,Advance against PETTY CASH,26210,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26301001,Receivables from other agencies on ATM acquiring,26301,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26301002,Receivables from MTB on Cards,26301,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26401001,Bangladesh Bank Imprest Account,26401,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26501001,Receivable from Subsidiaries,26501,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26501002,Receivable from Subsidiaries Others,26501,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26601001,Chargeback Settlement A/c,26601,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26602001,Sundry Debtors,26602,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26603001,Sanchay Patra (Encashed/Interest Paid),26603,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26604001,Legal Expense,26604,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26605001,Economic Exchange Centre,26605,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26608001,Remittance Payment Account,26608,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26609001,DD Paid Without Advice,26609,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26610001,DD CANCELLED,26610,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26701001,Receivable from OBU,26701,Treasury Asset,,TRUE,FALSE,Approved
Layer 5,26801001,Preliminary Expenses,26801,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26803001,Prepaid Promotional and Development Expenses,26803,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26804001,Stamps in Hand,26804,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26805001,Stock of Commemorative Coins,26805,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26806001,Stock of Fixed Assets,26806,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26807001,Printed stationeries,26807,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26807002,Security Stationeries,26807,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26812001,Assets awaiting disposal,26812,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26808001,Transit Account _Repo,26808,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26808002,Transit Account Bangladesh Bank,26808,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26809001,Deferred Tax Asset,26809,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26811002,Sundry Asset (Short Cash),26811,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26811001,Sundry Asset (Trickle Field),26811,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26810001,Protested Bills,26810,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,26999001,Miscellaneous Assets created for Migration,26999,Assets: Office Accounts,,TRUE,FALSE,Approved
Layer 5,31101001,Interest Earnedon MTB Auto Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101002,Interest Earnedon MTB Home Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101003,Interest Earnedon MTB Home Equity Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101004,Interest Earnedon MTB NRB Home Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101005,Interest Earnedon MTB Neer,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101006,Interest Earned on MTB Personal Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101007,Interest Earned on MTB Professional Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101008,Interest Earned on Consumer Financing,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101009,Interest Earned on MTB EDU Finance (TL) Unsecured,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101010,Interest Earned on MTB EDU Finance (TL) Secured,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101011,Interest Earned on MTB Life Line,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101012,Interest Earned on MTB Cash Line <RTL>,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101013,IE on MTB Home Loan (Staff),31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101014,IE on MTB Home Equity Loan (Staff),31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101015,IE on MTB Neer (Staff),31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101901,Interest Earned on MTB Personal Loan <DST>,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101902,Interest Earnedon MTB Home Loan <DST>,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101903,Interest Earnedon MTB Home Equity Loan <DST>,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101904,Interest Earnedon Home Loan refinance,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101905,IE on Auto Loan (Old),31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101906,Interest Income on Retail Term Loan Discontinued Products,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31102001,Interest Earnedon Car Loan (Employee),31102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31102002,Interest Earnedon Employees House Building Loan,31102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31102003,Interest Earnedon Staff Loan Against Prov. Fund,31102,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31101016,Interest Earned on Staff Personal Loan,31101,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103001,Interest Earnedon House Building Loan <Developer>,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103002,Interest Earnedon Lease Finance (Monthly) Rental Earned,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103003,Lease Finance (Quarterly) Rental Earned,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103004,Interest Earnedon House Building Loan <Commercial>,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103005,Interest Earned on Term Loan Non-Industrial,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103006,Interest Earnedon Term Loan Industrial,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103007,Interest Earned on House Building Loan-Residential [C&S],31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103008,Interest Earned on Term Loan-IPFF Fund,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103009,Interest Earned on Term Loan-LTFF,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103010,Interest Earned on Term Loan-by OBU USD,31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103011,IE on Converted Term Loan fm Term Loan [C&S],31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31103012,IE onConverted Term Loan fm DL & Continuous Loan [C&S],31103,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104001,Interest Earned on MTB Digoon,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104002,Interest Earnedon Small Business Loan Scheme,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104003,Interest Earnedon MTB Youth Line,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104004,Interest Earnedon Micro-finance <Ent.-TL>,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104005,Interest Earnedon Microfinance Scheme (Ent. -TL) <SME>,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104006,Interest Earnedon MTB Bhagyaboti <Re-finance>,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104007,Interest Earned on MTB Gunaboti <Pre-finance>,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104008,Interest Earned on MTB Green Energy,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104009,Interest Earned on MTB IT Geniuos,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104010,Interest Earned on MTB Krishijat,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104011,Interest Earned on MTB Light Engineering,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104012,Interest Earned on MTB Small Business Loan Scheme Unsecured,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104013,Interest Earned on MTB Shachal,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104014,Interest Earned on MTB Green Energy Unsecured,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104015,Interest Earned on MTB Krishijat (TL) Unsecured,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104016,Interest Earned on MTB Light Engineering (TL) Unsecured,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104018,Interest Income on MTB Abason,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31104017,Interest Income on MTB Commercial Space Finance,31104,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31105001,Interest Earned on Microfinance <Agri -TL>,31105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31105002,Interest Earned on MTB Krishi -TL,31105,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106001,Interest Earned on Demand Loan General,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106002,Interest Earned on Demand Loan Forced,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106003,Interest Earned on Demand Loan Short Term,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106004,Interest Earned on Demand Loan Time,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106005,Interest Earned on Payment Against Document,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106006,Interest Earned on Payment Against Document (B-to-B),31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106007,Interest Earned on Inland Doc. Bill Purchased <Sight>,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106008,Interest Earned on Inland Doc. Bill Discounted <Usance>,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106010,Interest Earned on Foreign D.B Purchased <Sight>,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106011,Interest Earned on Foreign D.B Discounted <Usance>,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106013,Interest Earned on Loan Against Trust Receipt,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106014,Interest Earned on Advance Against Cash Incentive,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106015,Interest Earned on Cash Against Document DL,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106016,Interest Earned on Secured Overdraft Garments,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106017,Interest Earned on Packing Credit,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106018,Interest Earned Secured Overdraft Genl Business DL,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106019,IE on FDBP - Advance Against Collection Bill,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31106020,IE on IDBP - Advance Against Collection Bill,31106,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31107001,Interest Earned on EDF Loan <USD>,31107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31107002,Interest Earned on PAD EDF Loan <USD> DL,31107,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31108001,Interest Earned on Demand Loans against Rural Credit,31108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31108002,Interest Earned on MTB Supply Chain Finance <SME> DL,31108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31108003,Interest Earned on MTB Mousumi,31108,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31109001,Interest Earned on Secured Overdraft against Bank's own TD,31109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31109002,Interest Earned on Secured Overdraft against other Bank's TD,31109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31109003,Interest Earned on Secured Overdraft against Shares etc.,31109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31109004,Interest Earned on MTB EDU Finance - Over Draft (Revolving),31109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31109005,Interest Earned on MTB Cash Line <ROD>,31109,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110001,Interest Earned on Corp Cash Credit Hypo,31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110002,Interest Earned on SOD (Shares & Debentures) C&S,31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110003,Interest Earned on SOD (FO) WBD [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110004,Interest Earned on Secured Overdraft Work/ Supply Order [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110005,Interest Earned on Secured Overdraft Pay Order [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110006,Interest Earned on Secured Overdraft Real Estate [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110007,Interest Earned on Secured Overdraft Business [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
Layer 5,31110008,Interest Earned on Advance against Export Bill [C&S],31110,Income Accounts,,TRUE,FALSE,Approved
